<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:375ec7e2c47513b0e4b7910a99925b9d46403cbbd1bac9a5206a470e8521bb90
size 18085
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2017-04-02,2017-05-15,1332.2222209876545,450.1162994788325,980.0,Normal
2017-04-09,2017-05-22,1300.0,446.16142285440486,980.0,Normal
2017-04-16,2017-05-29,1290.0,423.8295451295756,980.0,Normal
2017-04-23,2017-06-05,1240.0,414.19907400587283,980.0,Normal
2017-04-30,2017-06-12,1122.5,418.176311728887,940.0,Normal
2017-05-07,2017-06-19,1107.5,426.52218364259016,855.0,Normal
2017-05-14,2017-06-26,1105.0,430.14773181613793,815.0,Normal
2017-05-21,2017-07-03,1105.0,427.6666666666667,810.0,Normal
2017-05-28,2017-07-10,1100.0,433.89371568354574,810.0,Normal
2017-06-04,2017-07-17,1100.0,430.9703980434231,805.0,Normal
2017-06-11,2017-07-24,1100.0,423.25654537388345,805.0,Normal
2017-06-18,2017-07-31,1205.0,421.6305559299427,810.0,Normal
2017-06-25,2017-08-07,1207.5,400.05044261382983,820.0,Normal
2017-07-02,2017-08-14,1285.0,437.373311261729,820.0,Normal
2017-07-09,2017-08-21,1290.0,515.6787766335383,1000.0,Normal
2017-07-16,2017-08-28,1300.0,511.33134456019735,1470.0,Normal
2017-07-23,2017-09-04,1315.0,494.5775962480932,1810.0,Normal
2017-07-30,2017-09-11,1320.0,497.2221647167163,2000.0,Normal
2017-08-06,2017-09-18,1320.0,487.1016408190178,2005.0,Normal
2017-08-13,2017-09-25,1270.0,412.8705827362905,2005.0,Normal
2017-08-20,2017-10-02,1168.2539674823638,415.2728848160645,2005.0,Normal
2017-08-27,2017-10-09,1150.0,422.2846358541752,1814.4444469135776,Normal
2017-09-03,2017-10-16,1100.0,389.5369409574512,1800.0,Normal
2017-09-10,2017-10-23,1100.0,390.7526225786178,1800.0,Normal
2017-09-17,2017-10-30,1096.25,374.38108223859734,1800.0,Normal
2017-09-24,2017-11-06,1096.25,373.69743535368036,1950.0,Normal
2017-10-01,2017-11-13,1150.0,364.20901201507536,2515.0,Anomaly
2017-10-08,2017-11-20,1150.0,418.5203524709029,2600.0,Anomaly
2017-10-15,2017-11-27,1300.0,418.8569631045667,3000.0,Anomaly
2017-10-22,2017-12-04,1349.9999999875,407.06459435627835,3050.0,Anomaly
2017-10-29,2017-12-11,1250.0,405.81283074611576,3180.0,Anomaly
2017-11-05,2017-12-18,1225.0,423.1382273694777,3350.0,Anomaly
2017-11-12,2017-12-25,1230.0,422.24198177911177,3400.0,Anomaly
2017-11-19,2018-01-01,1237.5,418.4601930914612,3405.0,Anomaly
2017-11-26,2018-01-08,1145.0,408.7230411893874,3405.0,Anomaly
2017-12-03,2018-01-15,1145.0,391.375,3380.0,Anomaly
2017-12-10,2018-01-22,1150.0,389.6824153136834,3320.0,Anomaly
2017-12-17,2018-01-29,1155.0,389.7619046455834,3300.0,Anomaly
2017-12-24,2018-02-05,1160.0,375.96617288549413,3250.0,Anomaly
2017-12-31,2018-02-12,1165.0,385.0945668533274,3213.636363624587,Anomaly
2018-01-07,2018-02-19,1165.0,363.8611111111111,3200.0,Anomaly
2018-01-14,2018-02-26,1165.0,350.70555560888886,2800.0,Anomaly
2018-01-21,2018-03-05,1165.0,343.6586846333603,2520.0,Anomaly
2018-01-28,2018-03-12,1087.4999999882812,336.00617284012105,2420.0,Anomaly
2018-02-04,2018-03-19,1057.4999988281247,346.9041102585376,2400.0,Anomaly
2018-02-11,2018-03-26,1046.2499999970703,346.37704300426185,2300.0,Anomaly
2018-02-18,2018-04-02,1025.0,347.262996754542,2075.0,Anomaly
2018-02-25,2018-04-09,1090.5882371147816,345.1449643583005,1600.0,Normal
2018-03-04,2018-04-16,1100.0,343.9166666666667,1580.0,Normal
2018-03-11,2018-04-23,1100.0,334.5565476193134,1490.0,Normal
2018-03-18,2018-04-30,1100.0,335.1653439165749,1215.0,Normal
2018-03-25,2018-05-07,1100.0,341.9652777782986,1210.0,Normal
2018-04-01,2018-05-14,1107.5,345.10956791593185,1200.0,Normal
2018-04-08,2018-05-21,1110.0,359.2152777789931,1200.0,Normal
2018-04-15,2018-05-28,1110.0,369.3725834035582,1197.4074085048028,Normal
2018-04-22,2018-06-04,1110.0,370.9031432528765,1180.0,Normal
2018-04-29,2018-06-11,1010.0,381.3971784085522,1120.0,Normal
2018-05-06,2018-06-18,980.0,379.6357212477733,1100.0,Normal
2018-05-13,2018-06-25,980.0,384.9505381452417,1090.0,Normal
2018-05-20,2018-07-02,980.0,379.2572445355855,1090.0,Normal
2018-05-27,2018-07-09,980.0,404.14969135802465,1095.0,Normal
2018-06-03,2018-07-16,980.0,453.4674211981071,1184.0322580557754,Normal
2018-06-10,2018-07-23,980.0,471.98053127665963,1300.0,Normal
2018-06-17,2018-07-30,976.3888901234573,474.7139059543706,1670.0,Normal
2018-06-24,2018-08-06,976.3888901234573,481.81573442908746,1670.0,Normal
2018-07-01,2018-08-13,976.3888901234573,471.3040642250352,1670.0,Normal
2018-07-08,2018-08-20,1300.0,413.69144873566256,1650.0,Normal
2018-07-15,2018-08-27,1678.5,448.19444444444446,1650.0,Normal
2018-07-22,2018-09-03,2060.0,445.91074257650286,1640.0,Normal
2018-07-29,2018-09-10,2111.6999994375005,473.80322912907053,1630.0,Normal
2018-08-05,2018-09-17,2355.0,491.916601128982,1620.0,Normal
2018-08-12,2018-09-24,2172.5,622.0896741640174,1615.0,Normal
2018-08-19,2018-10-01,2167.5,675.7708650683558,1600.0,Normal
2018-08-26,2018-10-08,2132.499999987556,687.9562043049059,1465.0,Normal
2018-09-02,2018-10-15,2112.5,689.9875327715498,1465.0,Normal
2018-09-09,2018-10-22,2275.0,645.4598855623335,1465.0,Normal
2018-09-16,2018-10-29,2321.976744179232,590.9405684743165,1465.0,Normal
2018-09-23,2018-11-05,2481.9512194897084,620.123875233647,1470.0,Normal
2018-09-30,2018-11-12,2515.1859181560512,723.2216531953064,1490.0,Normal
2018-10-07,2018-11-19,2636.0,786.3200056285243,1515.0,Normal
2018-10-14,2018-11-26,2857.5,748.8435836400372,1617.5,Normal
2018-10-21,2018-12-03,3075.0,669.8724112840466,1617.5,Normal
2018-10-28,2018-12-10,3136.7056528918893,760.3020686661434,1617.5,Normal
2018-11-04,2018-12-17,3200.465016058423,733.6699240385137,1610.0,Normal
2018-11-11,2018-12-24,3313.4920628747795,761.7881693364702,1510.0,Normal
2018-11-18,2018-12-31,3263.4920628747795,768.5278330007238,1170.0,Anomaly
2018-11-25,2019-01-07,3263.4920628747795,776.5550312593065,1010.0,Anomaly
2018-12-02,2019-01-14,3250.0,722.6213692489839,1000.0,Anomaly
2018-12-09,2019-01-21,3300.0,723.2431676393405,1000.0,Anomaly
2018-12-16,2019-01-28,3300.0,736.0684846432871,980.0,Anomaly
2018-12-23,2019-02-04,3300.0,722.1180555013021,935.0,Anomaly
2018-12-30,2019-02-11,3300.0,690.5078742093859,935.0,Anomaly
2019-01-06,2019-02-18,3200.0,754.4478563084851,925.0,Anomaly
2019-01-13,2019-02-25,2950.0,832.5236627647737,875.0,Normal
2019-01-20,2019-03-04,2900.0,675.8017365010533,870.0,Anomaly
2019-01-27,2019-03-11,2800.0,690.5632716049383,865.0,Anomaly
2019-02-03,2019-03-18,2500.0,673.6953113394837,870.0,Normal
2019-02-10,2019-03-25,2500.0,725.0001327068305,875.0,Normal
2019-02-17,2019-04-01,2300.0,771.1944443911111,900.0,Normal
2019-02-24,2019-04-08,1825.0,672.4372319145574,910.0,Normal
2019-03-03,2019-04-15,1791.25,646.3472222222222,920.0,Normal
2019-03-10,2019-04-22,1750.0,664.8903665782832,940.0,Normal
2019-03-17,2019-04-29,1425.0,694.7027335447165,940.0,Normal
2019-03-24,2019-05-06,1400.0,572.6355895158897,945.0,Normal
2019-03-31,2019-05-13,1375.0,521.283985829255,950.0,Normal
2019-04-07,2019-05-20,1370.0,459.0663008581708,1090.0,Normal
2019-04-14,2019-05-27,1365.0,426.12455197153514,1125.0,Normal
2019-04-21,2019-06-03,1355.0,432.5138888894097,1150.0,Normal
2019-04-28,2019-06-10,1325.0,435.8734567907407,1150.0,Normal
2019-05-05,2019-06-17,1325.0,442.25,1160.0,Normal
2019-05-12,2019-06-24,1325.0,428.9861111111111,1160.0,Normal
2019-05-19,2019-07-01,1335.8333345679032,440.8110266730512,1160.0,Normal
2019-05-26,2019-07-08,1390.0,440.79938278533086,1160.0,Normal
2019-06-02,2019-07-15,1600.0,464.8333333333333,1160.0,Normal
2019-06-09,2019-07-22,1710.0,419.94720597867075,1165.0,Normal
2019-06-16,2019-07-29,1742.5,399.0578703706742,1235.0,Normal
2019-06-23,2019-08-05,1750.0,418.1882716354214,1262.5,Normal
2019-06-30,2019-08-12,1737.5,416.7098764057677,1500.0,Normal
2019-07-07,2019-08-19,1725.0,451.1099353323213,1580.0,Normal
2019-07-14,2019-08-26,1725.0,451.34785766183944,1600.0,Normal
2019-07-21,2019-09-02,1700.0,448.4938271604938,1620.0,Normal
2019-07-28,2019-09-09,1700.0,457.795061728467,1650.0,Normal
2019-08-04,2019-09-16,1700.0,475.3333333333333,1795.0,Normal
2019-08-11,2019-09-23,1700.0,444.18722298973694,2400.0,Normal
2019-08-18,2019-09-30,1650.0,472.785799947362,2800.0,Normal
2019-08-25,2019-10-07,1582.5,493.4100283653556,2810.0,Normal
2019-09-01,2019-10-14,1582.5,500.9649319662488,3077.586206872028,Anomaly
2019-09-08,2019-10-21,1582.5,500.0206338188352,3580.0,Anomaly
2019-09-15,2019-10-28,1582.5,480.75863447977827,3580.0,Anomaly
2019-09-22,2019-11-04,1585.0,473.1044159533471,3580.0,Anomaly
2019-09-29,2019-11-11,1595.0,477.0825569026613,3600.0,Anomaly
2019-10-06,2019-11-18,1700.0,464.17826709722846,3600.0,Anomaly
2019-10-13,2019-11-25,1705.0,491.8414951586075,3690.0,Anomaly
2019-10-20,2019-12-02,1707.5,480.5675841373607,4400.0,Anomaly
2019-10-27,2019-12-09,1705.0,494.26697530864203,4465.0,Anomaly
2019-11-03,2019-12-16,1607.5,503.1188271604938,4540.0,Anomaly
2019-11-10,2019-12-23,1595.0,500.9363426740399,4850.0,Anomaly
2019-11-17,2019-12-30,1475.0,561.8132716054301,6100.0,Anomaly
2019-11-24,2020-01-06,1450.0,544.0972222222222,6300.0,Anomaly
2019-12-01,2020-01-13,1425.0,556.5632968397881,6300.0,Anomaly
2019-12-08,2020-01-20,1375.0,564.8772784651269,6290.0,Anomaly
2019-12-15,2020-01-27,1322.5,549.6388888888889,6000.0,Anomaly
2019-12-22,2020-02-03,1315.0,544.6759173854504,5200.0,Anomaly
2019-12-29,2020-02-10,1312.5,526.7739741817016,4000.0,Anomaly
2020-01-05,2020-02-17,1305.0,478.37841461470475,3900.0,Anomaly
2020-01-12,2020-02-24,1265.0,483.27777777777777,3380.0,Anomaly
2020-01-19,2020-03-02,1262.5,478.125846887993,2975.0,Anomaly
2020-01-26,2020-03-09,1261.25,498.09722222222223,2600.0,Anomaly
2020-02-02,2020-03-16,1225.0,495.6221339704971,2570.0,Anomaly
2020-02-09,2020-03-23,1221.25,492.26473540209685,2400.0,Normal
2020-02-16,2020-03-30,1221.25,460.7721326336802,2149.744896709705,Normal
2020-02-23,2020-04-06,1225.0,462.97067894375857,2100.0,Normal
2020-03-01,2020-04-13,1225.0,455.7638888894097,2050.0,Normal
2020-03-08,2020-04-20,1237.5,444.27777777777777,2000.0,Normal
2020-03-15,2020-04-27,1272.5,426.3352851607008,1825.0,Normal
2020-03-22,2020-05-04,1305.0,443.02777777777777,1635.0,Normal
2020-03-29,2020-05-11,1320.0,439.1710759053091,1250.0,Normal
2020-04-05,2020-05-18,1325.0,431.1648798613369,1164.8148147901234,Normal
2020-04-12,2020-05-25,1337.5,443.7553643457476,1020.0,Normal
2020-04-19,2020-06-01,1355.0,436.22222222222223,1000.0,Normal
2020-04-26,2020-06-08,1377.5,429.0973706301987,935.0,Normal
2020-05-03,2020-06-15,1390.0,394.27777777777777,920.0,Normal
2020-05-10,2020-06-22,1407.5,380.5,920.0,Normal
2020-05-17,2020-06-29,1430.0,442.2703453923594,950.0,Normal
2020-05-24,2020-07-06,1500.0,450.3215196939982,1100.0,Normal
2020-05-31,2020-07-13,1500.0,452.16473482961715,1157.5,Normal
2020-06-07,2020-07-20,1500.0,481.4497354556614,1157.5,Normal
2020-06-14,2020-07-27,1500.0,470.3633157025749,1155.0,Normal
2020-06-21,2020-08-03,1500.0,454.4619004113613,1150.0,Normal
2020-06-28,2020-08-10,1525.0,501.40828925319664,1150.0,Normal
2020-07-05,2020-08-17,1585.9374985351567,470.4475309365355,1150.0,Normal
2020-07-12,2020-08-24,1612.5,433.992106928975,1150.0,Normal
2020-07-19,2020-08-31,1642.5,439.02710373269537,1150.0,Normal
2020-07-26,2020-09-07,1762.5,403.7651528817567,1160.0,Normal
2020-08-02,2020-09-14,2144.290124843774,489.4077760750536,1247.5,Normal
2020-08-09,2020-09-21,2440.0,549.1647375967758,1382.5,Normal
2020-08-16,2020-09-28,2756.8181818082644,613.4966329971226,1401.75438596235,Normal
2020-08-23,2020-10-05,2800.9259259233027,606.9457048610166,1755.0,Normal
2020-08-30,2020-10-12,3500.0,728.287673313763,2150.0,Normal
2020-09-06,2020-10-19,3790.0,746.7538958620634,2695.5555555416668,Normal
2020-09-13,2020-10-26,3790.0,754.072135160847,3025.0,Normal
2020-09-20,2020-11-02,3790.0,743.6444469893219,3100.0,Normal
2020-09-27,2020-11-09,3850.0,743.2042521540052,3200.0,Normal
2020-10-04,2020-11-16,3975.0,735.0902171189593,3600.0,Normal
2020-10-11,2020-11-23,4155.555555548612,708.9844536389613,3740.0,Normal
2020-10-18,2020-11-30,4525.5,1024.7106006887022,3800.0,Normal
2020-10-25,2020-12-07,4770.0,1125.1795272984307,3800.0,Normal
2020-11-01,2020-12-14,5350.0,1169.9814561252545,3604.444444422222,Normal
2020-11-08,2020-12-21,6000.0,1250.3993784465836,3580.0,Normal
2020-11-15,2020-12-28,6840.0,1496.3906477374485,3325.0,Normal
2020-11-22,2021-01-04,7500.0,1399.7161007227207,2700.0,Anomaly
2020-11-29,2021-01-11,7356.140628603533,1582.7736900617388,2700.0,Anomaly
2020-12-06,2021-01-18,7100.0,1643.9402817361292,2700.0,Anomaly
2020-12-13,2021-01-25,6800.0,1338.8618459473425,2700.0,Anomaly
2020-12-20,2021-02-01,5451.587301108591,1222.2616115605463,2700.0,Normal
2020-12-27,2021-02-08,4700.0,1046.8143581786708,2850.0,Normal
2021-01-03,2021-02-15,4275.0,999.0050373465876,2900.0,Normal
2021-01-10,2021-02-22,3800.0,764.2851737186911,3000.0,Normal
2021-01-17,2021-03-01,3670.833333950617,692.192421395083,3040.0,Normal
2021-01-24,2021-03-08,3250.0,805.006622753102,3050.0,Normal
2021-01-31,2021-03-15,2900.0,675.1803911583722,3050.0,Normal
2021-02-07,2021-03-22,2667.5,655.3369454936284,3010.0,Normal
2021-02-14,2021-03-29,2650.0,658.1810365843669,2800.0,Normal
2021-02-21,2021-04-05,2630.0,679.9616386363365,2500.0,Normal
2021-02-28,2021-04-12,2460.0,672.6081518106462,1750.0,Normal
2021-03-07,2021-04-19,2410.0,694.7535248682218,1530.0,Normal
2021-03-14,2021-04-26,2370.0,715.950272322224,1490.0,Normal
2021-03-21,2021-05-03,2225.0,803.0760812131352,1412.5,Normal
2021-03-28,2021-05-10,2000.0,772.6770547261666,1410.0,Normal
2021-04-04,2021-05-17,1800.0,673.504286694802,1410.0,Normal
2021-04-11,2021-05-24,1750.0,710.3006058148454,1400.0,Normal
2021-04-18,2021-05-31,1560.0,695.1020906208695,1400.0,Normal
2021-04-25,2021-06-07,1325.0,679.3450720444639,1410.3372352037006,Normal
2021-05-02,2021-06-14,1283.75,598.9592522541584,1431.8767416908036,Normal
2021-05-09,2021-06-21,1240.0,605.2905567464607,1473.6666666491046,Normal
2021-05-16,2021-06-28,1240.0,605.2083333338542,1600.0,Normal
2021-05-23,2021-07-05,1300.0,603.8657407407408,1650.0,Normal
2021-05-30,2021-07-12,1475.0,622.6022377807784,1721.7647058794987,Normal
2021-06-06,2021-07-19,1525.0,573.9012344307271,2100.0,Normal
2021-06-13,2021-07-26,1460.0,527.1603250206275,2100.0,Normal
2021-06-20,2021-08-02,1462.5,515.4443142556166,2110.0,Normal
2021-06-27,2021-08-09,1442.5,507.8611111111111,2120.0,Normal
2021-07-04,2021-08-16,1437.5,502.9598766123177,2140.0,Normal
2021-07-11,2021-08-23,1430.5624988281252,502.6051824304371,2140.0,Normal
2021-07-18,2021-08-30,1431.25,498.0169752898821,2140.0,Normal
2021-07-25,2021-09-06,1482.5,495.2395719235535,2100.0,Normal
2021-08-01,2021-09-13,1537.75,467.3249069492152,2070.0,Normal
2021-08-08,2021-09-20,1670.0,498.6226851407407,2050.0,Normal
2021-08-15,2021-09-27,1700.0,509.30647583868813,2050.0,Normal
2021-08-22,2021-10-04,2010.0,433.5027429317176,2050.0,Normal
2021-08-29,2021-10-11,2237.5,652.5317824376058,2050.0,Normal
2021-09-05,2021-10-18,2910.0,698.6318341485517,2053.571428566893,Normal
2021-09-12,2021-10-25,3350.5,818.1737540012871,2082.8571428326527,Normal
2021-09-19,2021-11-01,3400.0,817.4790599673846,2450.0,Normal
2021-09-26,2021-11-08,4000.0,963.008487654321,2521.739130432656,Normal
2021-10-03,2021-11-15,4000.0,1104.5588991774691,2700.0,Normal
2021-10-10,2021-11-22,4550.0,1113.8835469537585,2780.0,Normal
2021-10-17,2021-11-29,4442.5,1121.8094695623322,2780.0,Normal
2021-10-24,2021-12-06,4472.222222212191,1094.4406022419073,2700.0,Normal
2021-10-31,2021-12-13,4400.0,1061.25,2600.0,Normal
2021-11-07,2021-12-20,4275.0,1103.6706349199549,1990.0,Normal
2021-11-14,2021-12-27,4050.0,1091.5833333342778,1940.0,Normal
2021-11-21,2022-01-03,3490.81395347241,1036.933946931196,1810.4904295843467,Normal
2021-11-28,2022-01-10,3200.0,996.7270530700833,1808.2017476119104,Normal
2021-12-05,2022-01-17,3186.4892241300895,945.2783098154284,1799.616424653587,Normal
2021-12-12,2022-01-24,3150.0,803.4123196157485,1802.5703053670127,Normal
2021-12-19,2022-01-31,3149.565217415713,777.4323062576485,1811.4574965480674,Normal
2021-12-26,2022-02-07,3265.0,749.5019028828976,1814.924334797656,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
